unique_id,date,name,category,type,rating,price,average_revenue
140525183577040,2024-03-06,Rustic Cabin,MountainCabin,Vacation,1,351,86441.5
140525183572048,2024-10-03,Rustic Cabin,MountainCabin,Vacation,1,339,93289.93
140525183580688,,Rustic Cabin,MountainCabin,Vacation,1,321,97322.64
140525183574288,2024-06-14,Rustic Cabin,MountainCabin,Vacation,3,,
140525183574672,2024-06-09,Ski Cabin,MountainCabin,Vacation,2,722,94257.46
140525183572944,2024-09-10,Rustic Cabin,MountainCabin,Vacation,3,415,99790.17
140525183581136,2024-08-19,Rustic Cabin,MountainCabin,Vacation,1,349,94282.05
140525183572560,2024-07-25,Rustic Cabin,MountainCabin,Vacation,3,471,91965.09
140525183567184,2024-09-21,Ski Cabin,MountainCabin,Vacation,2,736,71032.69
140525183571024,2024-08-24,Ski Cabin,MountainCabin,Vacation,3,783,86414.35
140525183573648,2024-05-06,Rustic Cabin,MountainCabin,Vacation,3,508,84574.44
140525183581648,2024-09-10,Luxury Cabin,MountainCabin,Vacation,2,1144,85732.77
140525183574096,2024-07-17,Ski Cabin,MountainCabin,Vacation,2,766,87352.09
140525183580560,2024-09-21,Ski Cabin,MountainCabin,Vacation,2,737,99078.73
140525183573776,2024-10-11,Luxury Cabin,MountainCabin,Vacation,2,1126,99691.9
140525183579856,2024-10-22,Rustic Cabin,MountainCabin,Vacation,3,478,88640.81
140525183574800,2024-03-01,Ski Cabin,MountainCabin,Vacation,1,708,82612.59
140525183578640,2024-05-13,Luxury Cabin,MountainCabin,Vacation,2,,
140525183579088,2024-04-16,Rustic Cabin,MountainCabin,Vacation,1,317,95500.0
140525183568016,,Rustic Cabin,MountainCabin,Vacation,2,487,83664.48
140525183581520,,Rustic Cabin,MountainCabin,Vacation,3,,
140525183579728,2024-03-19,Rustic Cabin,MountainCabin,Vacation,2,611,92996.62
140525183568976,2024-02-13,Rustic Cabin,MountainCabin,Vacation,1,508,91158.49
140525183576144,2024-12-23,Ski Cabin,MountainCabin,Vacation,,922,88498.08
140525183572368,2024-08-12,Ski Cabin,MountainCabin,Vacation,2,713,98969.4
140525183578768,2024-03-27,Ski Cabin,MountainCabin,Vacation,2,727,77583.05
140525183580624,2024-06-23,Rustic Cabin,MountainCabin,Vacation,1,343,85828.71
140525183566736,,Rustic Cabin,MountainCabin,Vacation,3,501,85571.46
140525183578704,2024-09-09,Ski Cabin,MountainCabin,Vacation,2,800,94503.73
140525183569040,2024-07-05,Ski Cabin,MountainCabin,Vacation,2,834,87164.0
140525183570064,2024-04-07,Ski Cabin,MountainCabin,Vacation,,858,98258.1
140525183573264,2024-05-18,Ski Cabin,MountainCabin,Vacation,1,800,93406.54
140525183577168,2024-07-28,Ski Cabin,MountainCabin,Vacation,2,767,96371.47
140525183573968,2024-05-13,Rustic Cabin,MountainCabin,Vacation,1,387,96160.96
140525183576592,2024-10-05,Ski Cabin,MountainCabin,Vacation,3,888,99248.05
140525183578320,2024-02-23,Rustic Cabin,MountainCabin,Vacation,1,337,90897.6
140525183568784,2024-04-20,Ski Cabin,MountainCabin,Vacation,2,832,89965.75
140525183580944,2024-04-25,Ski Cabin,MountainCabin,Vacation,1,780,84816.33
140525183570448,2024-08-08,Ski Cabin,MountainCabin,Vacation,3,877,96705.79
140525183575184,2024-09-24,Ski Cabin,MountainCabin,Vacation,1,790,83079.79
140525183570128,2024-03-12,Ski Cabin,MountainCabin,Vacation,4,725,92666.37
140525183570704,2024-09-14,Ski Cabin,MountainCabin,Vacation,2,876,94753.07
140525183567440,2024-09-24,Ski Cabin,MountainCabin,Vacation,2,,
140525183570512,2024-04-10,Ski Cabin,MountainCabin,Vacation,1,736,97456.27
140525183579600,2024-05-19,Ski Cabin,MountainCabin,Vacation,3,740,90452.49
140525183576336,2024-05-23,Rustic Cabin,MountainCabin,Vacation,1,450,77323.15
140525183580240,2024-05-14,Ski Cabin,MountainCabin,Vacation,1,896,95151.25
140525183572880,2024-06-03,Rustic Cabin,MountainCabin,Vacation,2,358,99302.78
140525183578512,2024-06-10,Rustic Cabin,MountainCabin,Vacation,3,310,84778.57
140525183579920,,Ski Cabin,MountainCabin,Vacation,1,808,92435.82
140525183581840,2024-06-18,Rustic Cabin,MountainCabin,Vacation,1,402,89886.73
140525183575568,2024-05-05,Rustic Cabin,MountainCabin,Vacation,4,327,76915.39
140525183576016,2024-08-06,Ski Cabin,MountainCabin,Vacation,1,748,94796.51
140525183577872,2024-06-29,Rustic Cabin,MountainCabin,Vacation,2,465,87354.53
140525183572624,2024-06-25,Ski Cabin,MountainCabin,Vacation,2,701,71396.83
140525183579472,2024-01-18,Luxury Cabin,MountainCabin,Vacation,3,1406,99129.01
140525183566160,2024-07-07,Ski Cabin,MountainCabin,Vacation,2,992,90842.71
140525183577104,2024-09-24,Ski Cabin,MountainCabin,Vacation,3,733,94963.05
140525183576272,2024-06-12,Rustic Cabin,MountainCabin,Vacation,2,338,99129.06
140525183576080,2024-10-03,Rustic Cabin,MountainCabin,Vacation,3,355,93568.85
140525183570000,2024-05-19,Rustic Cabin,MountainCabin,Vacation,2,327,89965.9
140525183569488,2024-07-02,Rustic Cabin,MountainCabin,Vacation,2,396,86031.5
140525183574992,2024-05-07,Ski Cabin,MountainCabin,Vacation,3,775,94470.31
140525183572496,2024-01-23,Rustic Cabin,MountainCabin,Vacation,2,,
140525183569808,2024-05-25,Ski Cabin,MountainCabin,Vacation,2,773,94175.53
140525183579984,2024-12-13,Ski Cabin,MountainCabin,Vacation,2,854,98070.43
140525183574224,2024-06-19,Rustic Cabin,MountainCabin,Vacation,2,373,96093.21
140525183573520,,Rustic Cabin,MountainCabin,Vacation,2,473,99499.64
140525136310864,2024-05-19,Ski Cabin,MountainCabin,Vacation,1,818,71421.95
140525136300176,2024-04-13,Rustic Cabin,MountainCabin,Vacation,,435,94875.35
140525136306064,2024-07-13,Ski Cabin,MountainCabin,Vacation,2,793,84032.78
140525136299152,2024-06-27,Luxury Cabin,MountainCabin,Vacation,4,1274,97355.11
140525136300944,2024-04-24,Rustic Cabin,MountainCabin,Vacation,2,463,95622.48
140525136298384,2024-05-31,Ski Cabin,MountainCabin,Vacation,3,735,88110.31
140525136307536,2024-06-07,Ski Cabin,MountainCabin,Vacation,2,711,98935.6
140525136308560,2024-08-01,Rustic Cabin,MountainCabin,Vacation,1,394,85154.35
140525136305552,2024-10-11,Ski Cabin,MountainCabin,Vacation,3,747,95780.87
140525136304528,2024-06-09,Luxury Cabin,MountainCabin,Vacation,1,1254,93865.64
140525136305040,2024-07-12,Ski Cabin,MountainCabin,Vacation,2,757,99204.84
140525136306576,2024-07-22,Ski Cabin,MountainCabin,Vacation,1,,
140525182861968,2024-01-18,Rustic Cabin,MountainCabin,Vacation,2,,
140525182875664,2024-08-17,Rustic Cabin,MountainCabin,Vacation,1,394,86267.53
140525182862544,2024-04-06,Ski Cabin,MountainCabin,Vacation,2,783,89835.11
140525182876368,2024-07-04,Rustic Cabin,MountainCabin,Vacation,2,343,89658.07
140525182870032,2024-01-17,Rustic Cabin,MountainCabin,Vacation,1,,
140525182876176,2024-03-22,Ski Cabin,MountainCabin,Vacation,3,865,96515.15
140525182863824,2024-04-11,Luxury Cabin,MountainCabin,Vacation,2,,
140525182863440,2024-06-29,Ski Cabin,MountainCabin,Vacation,1,703,99005.46
140525182873552,2024-03-24,Luxury Cabin,MountainCabin,Vacation,1,1125,98014.48
140525182871632,2024-09-06,Rustic Cabin,MountainCabin,Vacation,3,449,97815.66
140525182865424,2024-12-27,Ski Cabin,MountainCabin,Vacation,1,820,97133.92
140525182871248,2024-04-10,Rustic Cabin,MountainCabin,Vacation,2,530,90035.1
140525182865680,2024-04-05,Rustic Cabin,MountainCabin,Vacation,2,533,95972.9
140525182870800,2024-03-08,Ski Cabin,MountainCabin,Vacation,3,765,66611.64
140525182877136,2024-08-26,Rustic Cabin,MountainCabin,Vacation,1,363,99215.17
140525182875984,2024-06-24,Rustic Cabin,MountainCabin,Vacation,1,306,70193.38
140525182864656,2024-07-21,Rustic Cabin,MountainCabin,Vacation,1,319,86857.11
140525182877328,2024-04-09,Ski Cabin,MountainCabin,Vacation,2,782,88720.61
140525182872592,2024-06-26,Ski Cabin,MountainCabin,Vacation,,752,88819.69
140525182862352,2024-07-02,Ski Cabin,MountainCabin,Vacation,1,724,86474.46
140525182871504,2024-03-27,Ski Cabin,MountainCabin,Vacation,3,731,94589.63
140525182863760,2024-06-10,Luxury Cabin,MountainCabin,Vacation,1,1133,98232.74
140525182865808,2024-10-12,Luxury Cabin,MountainCabin,Vacation,3,1149,91977.16
140525182866320,2024-06-06,Luxury Cabin,MountainCabin,Vacation,1,1212,96265.43
140525182864976,2024-01-13,Luxury Cabin,MountainCabin,Vacation,1,,
140525182864912,2024-03-31,Rustic Cabin,MountainCabin,Vacation,4,366,97093.29
140525182865296,2024-06-10,Ski Cabin,MountainCabin,Vacation,2,,
140525182870096,2024-06-05,Ski Cabin,MountainCabin,Vacation,3,878,78697.44
140525182869840,2024-08-06,Ski Cabin,MountainCabin,Vacation,2,837,98200.76
140525182875792,2024-04-07,Rustic Cabin,MountainCabin,Vacation,3,476,96683.84
140525182867728,2024-07-16,Ski Cabin,MountainCabin,Vacation,2,715,97027.31
140525182873744,2024-12-19,Rustic Cabin,MountainCabin,Vacation,1,303,91062.56
140525182874832,2024-06-09,Ski Cabin,MountainCabin,Vacation,4,797,92586.85
140525182866896,2024-07-08,Ski Cabin,MountainCabin,Vacation,2,725,91293.36
140525182864144,2024-05-10,Rustic Cabin,MountainCabin,Vacation,2,346,98195.61
140525182862160,2024-09-19,Ski Cabin,MountainCabin,Vacation,3,739,97907.21
140525182876496,2024-11-26,Rustic Cabin,MountainCabin,Vacation,2,487,92616.97
140525182864336,2024-02-24,Rustic Cabin,MountainCabin,Vacation,1,446,98664.28
140525182868624,2024-07-20,Ski Cabin,MountainCabin,Vacation,2,770,84860.53
140525182876240,2024-07-29,Rustic Cabin,MountainCabin,Vacation,2,338,91705.73
140525182869904,2024-05-28,Ski Cabin,MountainCabin,Vacation,3,852,94192.56
140525182871440,2024-06-14,Ski Cabin,MountainCabin,Vacation,3,783,89580.65
140525182862416,2024-06-29,Ski Cabin,MountainCabin,Vacation,1,826,90797.79
140525182873360,2024-05-10,Rustic Cabin,MountainCabin,Vacation,1,,
140525182862288,2024-03-25,Rustic Cabin,MountainCabin,Vacation,,620,97911.62
140525182866000,2024-09-28,Rustic Cabin,MountainCabin,Vacation,3,415,94698.19
140525182875728,2024-08-13,Rustic Cabin,MountainCabin,Vacation,1,395,90670.91
140525182867664,2024-04-19,Ski Cabin,MountainCabin,Vacation,1,777,81041.7
140525182866640,2024-12-22,Ski Cabin,MountainCabin,Vacation,3,722,73221.85
140525182876752,2024-07-03,Rustic Cabin,MountainCabin,Vacation,2,301,99903.43
140525182866064,2024-05-20,Ski Cabin,MountainCabin,Vacation,2,804,86098.62
140525182874704,2024-09-04,Rustic Cabin,MountainCabin,Vacation,4,331,82132.96
140525182866576,2024-05-19,Ski Cabin,MountainCabin,Vacation,2,,
140525182875152,,Ski Cabin,MountainCabin,Vacation,3,905,96582.16
140525182866384,2024-05-18,Ski Cabin,MountainCabin,Vacation,1,727,91040.9
140525182872272,2024-09-22,Ski Cabin,MountainCabin,Vacation,2,845,93281.86
140525182870608,2024-11-07,Ski Cabin,MountainCabin,Vacation,2,875,89101.25
140525182873808,2024-10-24,Ski Cabin,MountainCabin,Vacation,2,942,65427.72
140525182866832,2024-04-09,Ski Cabin,MountainCabin,Vacation,2,795,99400.69
140525182875856,2024-10-08,Ski Cabin,MountainCabin,Vacation,2,731,97162.04
140525182871760,2024-03-06,Rustic Cabin,MountainCabin,Vacation,1,,
140525182865872,2024-03-14,Ski Cabin,MountainCabin,Vacation,1,833,97355.91
140525182875408,2024-06-23,Ski Cabin,MountainCabin,Vacation,2,834,85422.11
140525182873040,2024-08-07,Rustic Cabin,MountainCabin,Vacation,2,323,82588.77
140525182876944,2024-08-01,Rustic Cabin,MountainCabin,Vacation,1,523,99596.75
140525182864400,2024-08-07,Ski Cabin,MountainCabin,Vacation,2,821,81821.98
140525182874448,2024-07-16,Rustic Cabin,MountainCabin,Vacation,1,316,90572.91
140525182874768,2024-08-24,Ski Cabin,MountainCabin,Vacation,1,849,97895.84
140525182868112,2024-03-07,Rustic Cabin,MountainCabin,Vacation,2,421,98118.58
140525182869072,2024-06-01,Rustic Cabin,MountainCabin,Vacation,3,413,99426.62
140525182864080,2024-05-07,Ski Cabin,MountainCabin,Vacation,2,868,99156.34
140525182869456,2024-04-02,Ski Cabin,MountainCabin,Vacation,2,710,89392.77
140525182868880,2024-04-01,Ski Cabin,MountainCabin,Vacation,2,837,97246.83
140525182874000,2024-08-07,Ski Cabin,MountainCabin,Vacation,4,857,75730.41
140525182866960,2024-10-05,Rustic Cabin,MountainCabin,Vacation,2,438,86151.54
140525182866768,2024-11-04,Ski Cabin,MountainCabin,Vacation,2,764,83549.62
140525182877200,2024-05-08,Rustic Cabin,MountainCabin,Vacation,1,408,88977.41
140525182863696,2024-10-22,Rustic Cabin,MountainCabin,Vacation,1,329,85920.97
140525182862992,2024-03-17,Ski Cabin,MountainCabin,Vacation,1,,
140525182864464,2024-05-12,Rustic Cabin,MountainCabin,Vacation,2,342,89449.51
140525182867152,2024-10-18,Ski Cabin,MountainCabin,Vacation,2,768,95676.58
140525182865168,2024-05-15,Rustic Cabin,MountainCabin,Vacation,1,515,85933.62
140525182866704,2024-07-01,Ski Cabin,MountainCabin,Vacation,2,949,83758.4
140525182875280,2024-06-17,Rustic Cabin,MountainCabin,Vacation,1,351,82084.51
140525182875024,2024-06-17,Ski Cabin,MountainCabin,Vacation,1,752,93285.09
140525182873232,,Luxury Cabin,MountainCabin,Vacation,2,1252,71306.46
140525182861776,2024-07-12,Ski Cabin,MountainCabin,Vacation,2,735,89644.0
140525182864592,2024-05-23,Ski Cabin,MountainCabin,Vacation,2,780,96753.76
140525182865744,2024-10-09,Rustic Cabin,MountainCabin,Vacation,4,303,92388.91
140525182869520,2024-08-07,Rustic Cabin,MountainCabin,Vacation,2,379,68313.23
140525182868944,2024-06-19,Rustic Cabin,MountainCabin,Vacation,1,333,96970.6
140525182863184,2024-11-08,Ski Cabin,MountainCabin,Vacation,4,886,91179.92
140525182873296,2024-10-19,Rustic Cabin,MountainCabin,Vacation,1,443,97509.64
140525182868176,2024-10-12,Ski Cabin,MountainCabin,Vacation,2,741,81759.11
140525182872720,2024-07-31,Rustic Cabin,MountainCabin,Vacation,2,425,96753.41
140525182865488,2024-06-09,Rustic Cabin,MountainCabin,Vacation,3,377,94760.65
140525182869392,2024-03-19,Ski Cabin,MountainCabin,Vacation,1,743,81386.77
140525182864208,2024-10-08,Ski Cabin,MountainCabin,Vacation,1,849,76958.48
140525182876048,2024-06-08,Rustic Cabin,MountainCabin,Vacation,,462,75878.64
140526259974160,2024-10-02,Luxury Cabin,MountainCabin,Vacation,2,1263,86271.91
140525183846608,2024-09-04,Rustic Cabin,MountainCabin,Vacation,,425,69213.35
140525183849680,2024-11-15,Ski Cabin,MountainCabin,Vacation,4,803,90772.4
140525183849040,2024-03-30,Luxury Cabin,MountainCabin,Vacation,2,1212,97147.31
140525183848016,2024-09-21,Rustic Cabin,MountainCabin,Vacation,1,324,96928.34
140525183860176,2024-08-21,Rustic Cabin,MountainCabin,Vacation,1,321,87297.0
140525183852816,2024-07-01,Ski Cabin,MountainCabin,Vacation,2,784,97763.67
140525183850192,2024-09-30,Ski Cabin,MountainCabin,Vacation,1,745,98613.45
140525183859344,2024-07-26,Rustic Cabin,MountainCabin,Vacation,1,420,75811.34
140525183855632,2024-08-18,Rustic Cabin,MountainCabin,Vacation,2,498,95299.19
140525183859088,2024-03-03,Ski Cabin,MountainCabin,Vacation,2,,
140525183859408,2024-05-17,Ski Cabin,MountainCabin,Vacation,3,,
140525183848464,2024-03-28,Ski Cabin,MountainCabin,Vacation,2,708,85331.71
140525183855376,2024-08-04,Ski Cabin,MountainCabin,Vacation,2,907,95934.22
140525183853072,2024-04-03,Ski Cabin,MountainCabin,Vacation,1,700,78438.49
140525183851728,2024-11-29,Luxury Cabin,MountainCabin,Vacation,4,1175,99299.62
140525183858576,2024-08-18,Rustic Cabin,MountainCabin,Vacation,3,521,73492.37
140525183855056,2024-02-13,Rustic Cabin,MountainCabin,Vacation,2,495,88160.85
140525183860112,2024-07-02,Rustic Cabin,MountainCabin,Vacation,1,488,74101.36
140525183857040,2024-05-13,Ski Cabin,MountainCabin,Vacation,1,895,94243.06
140525183846480,2024-03-19,Luxury Cabin,MountainCabin,Vacation,2,1181,90210.64
140525183848144,2024-05-05,Ski Cabin,MountainCabin,Vacation,1,,
140525183854480,2024-07-14,Luxury Cabin,MountainCabin,Vacation,3,1359,95287.04
140525183845328,2024-11-08,Luxury Cabin,MountainCabin,Vacation,2,1232,87072.58
140525183857424,2024-11-10,Rustic Cabin,MountainCabin,Vacation,2,383,83456.26
140525183854608,2024-03-11,Rustic Cabin,MountainCabin,Vacation,1,377,83178.56
140525183852752,2024-06-09,Rustic Cabin,MountainCabin,Vacation,3,347,98808.44
140525183860432,2024-02-09,Ski Cabin,MountainCabin,Vacation,2,,
140525183848528,2024-12-10,Luxury Cabin,MountainCabin,Vacation,,1319,78691.7
140525183853776,2024-09-22,Rustic Cabin,MountainCabin,Vacation,2,518,88257.32
140525183854288,2024-06-17,Ski Cabin,MountainCabin,Vacation,2,710,95484.15
140525183856528,2024-12-16,Rustic Cabin,MountainCabin,Vacation,2,658,93342.99
140525183853968,2024-08-14,Luxury Cabin,MountainCabin,Vacation,1,1120,84251.14
140525183850832,2024-06-10,Rustic Cabin,MountainCabin,Vacation,1,365,98362.26
140525183852112,2024-10-30,Ski Cabin,MountainCabin,Vacation,2,940,96393.7
140525183859728,2024-07-11,Rustic Cabin,MountainCabin,Vacation,2,415,83133.18
140525183847120,2024-10-05,Rustic Cabin,MountainCabin,Vacation,1,483,98503.33
140525183854992,2024-07-29,Ski Cabin,MountainCabin,Vacation,2,854,98892.37
140525183847248,2024-06-26,Rustic Cabin,MountainCabin,Vacation,3,398,72763.87
140525183854864,2024-09-29,Rustic Cabin,MountainCabin,Vacation,2,430,84520.17
140525183844944,2024-05-06,Rustic Cabin,MountainCabin,Vacation,,557,94142.64
140525183845904,2024-07-27,Ski Cabin,MountainCabin,Vacation,1,,
140525183857936,2024-02-18,Luxury Cabin,MountainCabin,Vacation,2,1375,84445.02
140525183858704,2024-07-16,Ski Cabin,MountainCabin,Vacation,2,,
140525183854352,,Luxury Cabin,MountainCabin,Vacation,1,1325,99637.48
140525183845968,2024-03-30,Rustic Cabin,MountainCabin,Vacation,2,346,72120.62
140525183859664,2024-01-22,Ski Cabin,MountainCabin,Vacation,3,773,97589.89
140525183848272,2024-06-29,Ski Cabin,MountainCabin,Vacation,2,764,77922.76
140525183847440,2024-06-20,Rustic Cabin,MountainCabin,Vacation,2,357,99268.99
140525183856592,2024-08-14,Ski Cabin,MountainCabin,Vacation,1,718,95664.25
140525183848208,2024-03-28,Rustic Cabin,MountainCabin,Vacation,3,356,80487.66
140525183854096,2024-08-23,Rustic Cabin,MountainCabin,Vacation,2,369,95228.06
140525183856272,2024-07-26,Luxury Cabin,MountainCabin,Vacation,2,1359,94090.38
140525183860496,2024-08-24,Ski Cabin,MountainCabin,Vacation,2,939,96499.44
140525183844816,2024-05-06,Ski Cabin,MountainCabin,Vacation,2,812,97694.25
140525183855824,2024-07-25,Rustic Cabin,MountainCabin,Vacation,1,383,83995.17
140525183845136,2024-08-22,Ski Cabin,MountainCabin,Vacation,1,952,90915.15
140525183847632,2024-08-04,Ski Cabin,MountainCabin,Vacation,2,820,94445.85
140525183849296,,Luxury Cabin,MountainCabin,Vacation,1,,
140525183853520,2024-06-14,Ski Cabin,MountainCabin,Vacation,1,,
140525183846160,2024-08-18,Ski Cabin,MountainCabin,Vacation,2,754,84778.39
140525183855568,2024-09-05,Rustic Cabin,MountainCabin,Vacation,3,473,77397.91
140525183856080,2024-09-28,Rustic Cabin,MountainCabin,Vacation,4,323,96395.39
140525183846864,2024-11-21,Luxury Cabin,MountainCabin,Vacation,3,1187,78147.38
140525183845200,2024-04-22,Rustic Cabin,MountainCabin,Vacation,4,397,88796.6
140525183851024,2024-03-29,Rustic Cabin,MountainCabin,Vacation,1,303,93325.03
140525183852368,2024-05-05,Rustic Cabin,MountainCabin,Vacation,3,388,91622.6
140525183851280,2024-04-01,Luxury Cabin,MountainCabin,Vacation,2,1164,93301.02
140525183850256,2024-05-30,Luxury Cabin,MountainCabin,Vacation,1,1226,85084.03
140525183845392,2024-12-05,Rustic Cabin,MountainCabin,Vacation,1,312,97304.58
140525183858128,2024-07-17,Ski Cabin,MountainCabin,Vacation,1,786,99549.79
140525183846736,2024-08-30,Rustic Cabin,MountainCabin,Vacation,1,410,92349.75
140525183854224,2024-02-09,Ski Cabin,MountainCabin,Vacation,3,775,88324.53
140525183859856,2024-08-12,Ski Cabin,MountainCabin,Vacation,2,762,95181.9
140525183852560,2024-09-08,Ski Cabin,MountainCabin,Vacation,1,811,89826.34
140525183856400,2024-10-09,Ski Cabin,MountainCabin,Vacation,2,717,76315.05
140525183849808,2024-05-06,Rustic Cabin,MountainCabin,Vacation,3,533,92754.2
140525183848720,2024-05-27,Rustic Cabin,MountainCabin,Vacation,1,434,97530.91
140525183851536,2024-10-30,Rustic Cabin,MountainCabin,Vacation,4,332,91751.8
140525183857616,2024-06-26,Ski Cabin,MountainCabin,Vacation,1,768,90510.55
140525183858320,2024-07-16,Rustic Cabin,MountainCabin,Vacation,1,410,80349.45
140525183854800,2024-03-05,Ski Cabin,MountainCabin,Vacation,1,818,96043.78
140525183855504,2024-07-10,Ski Cabin,MountainCabin,Vacation,5,932,92528.04
140525183846352,2024-04-22,Rustic Cabin,MountainCabin,Vacation,2,376,98054.71
140525183849232,2024-09-25,Ski Cabin,MountainCabin,Vacation,3,708,99578.64
140525183858832,,Rustic Cabin,MountainCabin,Vacation,,402,87130.31
140525183854544,2024-08-09,Rustic Cabin,MountainCabin,Vacation,2,307,99481.59
140525181517776,,Rustic Cabin,MountainCabin,Vacation,3,355,93542.59
140525181517008,2024-05-05,Rustic Cabin,MountainCabin,Vacation,1,316,96434.48
140525181510160,,Ski Cabin,MountainCabin,Vacation,3,725,94037.39
140525181512720,2024-10-26,Rustic Cabin,MountainCabin,Vacation,2,308,89458.6
140525181513296,2024-07-15,Rustic Cabin,MountainCabin,Vacation,4,517,94999.31
140525181510672,2024-07-01,Rustic Cabin,MountainCabin,Vacation,2,,
140525181506512,2024-04-17,Rustic Cabin,MountainCabin,Vacation,1,486,99688.85
140525181510352,2024-12-15,Rustic Cabin,MountainCabin,Vacation,1,618,93186.0
140525181514000,2024-07-25,Rustic Cabin,MountainCabin,Vacation,3,452,94845.61
140525181515472,2024-04-21,Ski Cabin,MountainCabin,Vacation,1,704,96561.97
140525181509584,2024-02-13,Rustic Cabin,MountainCabin,Vacation,1,443,89241.95
140525181515216,2024-04-18,Ski Cabin,MountainCabin,Vacation,4,798,91503.39
140525181504464,2024-08-31,Ski Cabin,MountainCabin,Vacation,2,705,69679.19
140525181509328,2024-07-18,Rustic Cabin,MountainCabin,Vacation,1,356,73444.76
140525181511440,2024-11-04,Ski Cabin,MountainCabin,Vacation,3,735,94376.92
140525181506896,2024-09-02,Ski Cabin,MountainCabin,Vacation,3,734,74209.26
140525181516880,2024-12-27,Rustic Cabin,MountainCabin,Vacation,3,587,98744.7
140525181505040,2024-03-08,Rustic Cabin,MountainCabin,Vacation,1,328,93135.81
140525181515728,2024-04-17,Ski Cabin,MountainCabin,Vacation,2,762,98568.69
140525181504592,2024-05-10,Ski Cabin,MountainCabin,Vacation,2,774,89980.08
140525181510928,2024-08-20,Rustic Cabin,MountainCabin,Vacation,3,303,93750.91
140525181508496,2024-07-02,Rustic Cabin,MountainCabin,Vacation,2,,
140525181507728,2024-07-08,Rustic Cabin,MountainCabin,Vacation,2,473,93986.36
140525181506064,2024-01-18,Ski Cabin,MountainCabin,Vacation,2,721,83144.61
140525181502800,2024-10-26,Ski Cabin,MountainCabin,Vacation,4,765,92868.27
140525181501840,2024-06-10,Rustic Cabin,MountainCabin,Vacation,2,,
140525181502032,2024-08-10,Luxury Cabin,MountainCabin,Vacation,,,
140525181509968,2024-07-12,Ski Cabin,MountainCabin,Vacation,1,743,93702.17
140525181510096,2024-09-10,Rustic Cabin,MountainCabin,Vacation,2,304,88772.79
140525181505168,2024-11-25,Ski Cabin,MountainCabin,Vacation,2,708,95828.94
140525181511184,2024-04-06,Luxury Cabin,MountainCabin,Vacation,2,1192,80162.87
140525181505808,2024-01-11,Ski Cabin,MountainCabin,Vacation,3,896,90083.26
140525181504912,2024-06-26,Rustic Cabin,MountainCabin,Vacation,1,,
140525181503760,2024-05-07,Rustic Cabin,MountainCabin,Vacation,2,440,97716.11
140525181504080,2024-07-31,Rustic Cabin,MountainCabin,Vacation,2,538,93612.67
140525181503504,2024-07-03,Ski Cabin,MountainCabin,Vacation,2,818,98726.42
140525181506448,2024-05-10,Rustic Cabin,MountainCabin,Vacation,1,343,77738.12
140525181509520,2024-07-13,Ski Cabin,MountainCabin,Vacation,4,775,99096.08
140525181512976,2024-06-05,Rustic Cabin,MountainCabin,Vacation,1,301,98120.75
140525181502608,2024-04-20,Ski Cabin,MountainCabin,Vacation,1,,
140525181513616,2024-02-23,Rustic Cabin,MountainCabin,Vacation,2,330,96984.95
140525181512592,2024-11-05,Rustic Cabin,MountainCabin,Vacation,1,379,91356.3
140525181508112,2024-08-14,Rustic Cabin,MountainCabin,Vacation,1,,
140525181515792,,Ski Cabin,MountainCabin,Vacation,1,743,87477.31
140525181517456,2024-06-06,Ski Cabin,MountainCabin,Vacation,1,729,98089.59
140525181511376,2024-01-18,Rustic Cabin,MountainCabin,Vacation,2,331,99441.13
140525181502352,2024-06-22,Rustic Cabin,MountainCabin,Vacation,2,453,99207.46
140525181508368,2024-05-12,Rustic Cabin,MountainCabin,Vacation,1,454,90102.85
140525181504272,2024-11-18,Ski Cabin,MountainCabin,Vacation,4,800,98241.58
140525181508944,2024-12-22,Rustic Cabin,MountainCabin,Vacation,2,442,98935.05
140525181506960,2024-04-26,Rustic Cabin,MountainCabin,Vacation,1,425,82832.22
140525181503120,2024-02-26,Rustic Cabin,MountainCabin,Vacation,1,544,87507.04
140525181510864,2024-07-02,Rustic Cabin,MountainCabin,Vacation,3,314,88481.55
140525181502864,2024-07-28,Rustic Cabin,MountainCabin,Vacation,1,335,90192.58
140525181516752,2024-06-20,Rustic Cabin,MountainCabin,Vacation,2,360,90061.24
140525181508752,2024-10-02,Ski Cabin,MountainCabin,Vacation,3,722,97238.85
140525181510992,2024-08-01,Rustic Cabin,MountainCabin,Vacation,4,402,94735.32
140525181505936,2024-11-22,Ski Cabin,MountainCabin,Vacation,1,805,91553.88
140525181502480,2024-09-27,Rustic Cabin,MountainCabin,Vacation,1,307,83338.01
140525181516240,2024-03-06,Ski Cabin,MountainCabin,Vacation,3,843,70209.92
140525181507088,2024-11-17,Rustic Cabin,MountainCabin,Vacation,2,359,80314.48
140525181512400,2024-03-23,Rustic Cabin,MountainCabin,Vacation,2,317,74130.14
140525181513744,2024-08-23,Ski Cabin,MountainCabin,Vacation,2,821,92634.36
140525181505680,2024-01-29,Ski Cabin,MountainCabin,Vacation,2,749,89413.34
140525181502672,2024-10-07,Ski Cabin,MountainCabin,Vacation,3,,
140525181510416,2024-04-29,Ski Cabin,MountainCabin,Vacation,3,996,92588.07
140525181505104,2024-02-24,Ski Cabin,MountainCabin,Vacation,2,806,91222.86
